#Query_org	Reference_assembly	Ref_name	MASH_distance	Estimated_ANI	P-value	Genus	Order	Type_strain
QS--flye_asm_1Dt100g_part2.fa	GCF_900092025	Xanthomonas bromi	0.3396	0.6604	0.0000	Xanthomonas	Xanthomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_016773205	Belnapia arida	0.3396	0.6604	0.0000	Belnapia	Acetobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_022678625	Aliiroseovarius_A subalbicans	0.3396	0.6604	0.0000	Aliiroseovarius_A	Rhodobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_020164745	Mesorhizobium sp020164745	0.3396	0.6604	0.0000	Mesorhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003313395	Nonomuraea lactucae	0.3396	0.6604	0.0000	Nonomuraea	Streptosporangiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_030427145	Amaricoccus sp030427145	0.3396	0.6604	0.0000	Amaricoccus	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_026713825	UBA1127 sp026713825	0.3396	0.6604	0.0000	UBA1127	UBA1127	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021784455	JAJXSS01 sp021784455	0.3396	0.6604	0.0000	JAJXSS01	Phycisphaerales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900537075	Falsiruegeria sp900537075	0.3396	0.6604	0.0000	Falsiruegeria	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_005144885	Phreatobacter stygius	0.3396	0.6604	0.0000	Phreatobacter	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_003315035	Nocardia puris	0.3396	0.6604	0.0000	Nocardia	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_019137195	Hyphomicrobium_C sp019137195	0.3396	0.6604	0.0000	Hyphomicrobium_C	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018224485	Thioalkalivibrio sp018224485	0.3396	0.6604	0.0000	Thioalkalivibrio	Ectothiorhodospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_902459735	Pandoraea capi	0.3396	0.6604	0.0000	Pandoraea	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_001513975	Streptomyces curacoi	0.3396	0.6604	0.0000	Streptomyces	Streptomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_903934295	Quisquiliibacterium sp903934295	0.3396	0.6604	0.0000	Quisquiliibacterium	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003576705	SYSU-D60015 sp003576705	0.3396	0.6604	0.0000	SYSU-D60015	Ferrovibrionales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_017599305	Micromonospora antibiotica	0.3396	0.6604	0.0000	Micromonospora	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_001775555	UBA12042 sp001775555	0.3396	0.6604	0.0000	UBA12042	GWA2-44-7	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019745365	JAIETI01 sp019745365	0.3396	0.6604	0.0000	JAIETI01	Gemmatimonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_004144935	Caulobacter sp004144935	0.3396	0.6604	0.0000	Caulobacter	Caulobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_029846755	Falsirhodobacter sp029846755	0.3396	0.6604	0.0000	Falsirhodobacter	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030431935	ASV31 sp019061145	0.3396	0.6604	0.0000	ASV31	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018335895	Ga0077548 sp018335895	0.3396	0.6604	0.0000	Ga0077548	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030042755	Aquilonibacter sp030042755	0.3396	0.6604	0.0000	Aquilonibacter	Baltobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_026709365	Azophilus sp026709365	0.3396	0.6604	0.0000	Azophilus	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_029714945	Bradyrhizobium sp024199945	0.3396	0.6604	0.0000	Bradyrhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000993825	Paenibacillus durus_B	0.3396	0.6604	0.0000	Paenibacillus	Paenibacillales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_022701845	Xylophilus sp022701845	0.3396	0.6604	0.0000	Xylophilus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_029977705	JAPOKJ01 sp029977705	0.3396	0.6604	0.0000	JAPOKJ01	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_014378715	Marisediminicola sp014378715	0.3396	0.6604	0.0000	Marisediminicola	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002939705	Xanthomonas_A albilineans	0.3396	0.6604	0.0000	Xanthomonas_A	Xanthomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_937996705	VGMD01 sp937996705	0.3396	0.6604	0.0000	VGMD01	2-12-FULL-49-11	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027492585	JAPUEK01 sp027492585	0.3396	0.6604	0.0000	JAPUEK01	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_944386955	CAJFPI01 sp944386955	0.3396	0.6604	0.0000	CAJFPI01	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013363975	Nonomuraea montanisoli	0.3396	0.6604	0.0000	Nonomuraea	Streptosporangiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_016792645	SZUA-430 sp016792645	0.3396	0.6604	0.0000	SZUA-430	Micropepsales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_025463555	Pseudolysinimonas sp025463555	0.3396	0.6604	0.0000	Pseudolysinimonas	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001552155	Spirillospora formosensis	0.3396	0.6604	0.0000	Spirillospora	Streptosporangiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_019459505	Paracaedibacter sp019459505	0.3396	0.6604	0.0000	Paracaedibacter	Paracaedibacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902784855	Ruminococcus_E sp902784855	0.3396	0.6604	0.0000	Ruminococcus_E	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013085545	Oceanidesulfovibrio marinus	0.3726	0.6274	0.0017	Oceanidesulfovibrio	Desulfovibrionales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017398245	UBA1224 sp017398245	0.3726	0.6274	0.0012	UBA1224	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_026283945	Dyella humicola	0.3726	0.6274	0.0016	Dyella	Xanthomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_008042035	Streptomyces sp008042035	0.3726	0.6274	0.0019	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_025350985	JANXWU01 sp025350985	0.3726	0.6274	0.0014	JANXWU01	Chthoniobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900543845	Collinsella sp900543845	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902599405	HIMB59 sp902599405	0.3726	0.6274	0.0009	HIMB59	HIMB59	False
QS--flye_asm_1Dt100g_part2.fa	GCA_013043825	Aureisphaera sp013043825	0.3726	0.6274	0.0013	Aureisphaera	Flavobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021298815	CAIKXV01 sp021298815	0.3726	0.6274	0.0017	CAIKXV01	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013911085	Aquitalea magnusonii_C	0.3726	0.6274	0.0016	Aquitalea	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_022703445	JAKLDR01 sp022703445	0.3726	0.6274	0.0018	JAKLDR01	JAKLDR01	False
QS--flye_asm_1Dt100g_part2.fa	GCA_012961035	UBA9410 sp012961035	0.3726	0.6274	0.0013	UBA9410	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001653475	Helicobacter pylori_CM	0.3726	0.6274	0.0010	Helicobacter	Campylobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_022827835	GCA-2724215 sp022827835	0.3726	0.6274	0.0018	GCA-2724215	UBA8231	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019752015	12-FULL-67-14b sp019752015	0.3726	0.6274	0.0018	12-FULL-67-14b	Vicinamibacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018401385	M30B80 sp018401385	0.3726	0.6274	0.0012	M30B80	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003234265	Curtobacterium sp003234265	0.3726	0.6274	0.0015	Curtobacterium	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023416055	Brevundimonas sp023416055	0.3726	0.6274	0.0012	Brevundimonas	Caulobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_013824215	PNNM01 sp013824215	0.3726	0.6274	0.0009	PNNM01	Anaerosomatales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014650655	Streptomyces anandii	0.3726	0.6274	0.0019	Streptomyces	Streptomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_003226565	Parazoarcus communis	0.3726	0.6274	0.0017	Parazoarcus	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_944341195	Coproplasma sp944341195	0.3726	0.6274	0.0010	Coproplasma	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_905215065	Collinsella sp905215065	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_024435355	Streptomyces sp024435355	0.3726	0.6274	0.0020	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021205725	Onthomonas sp021205725	0.3726	0.6274	0.0012	Onthomonas	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021805275	13-2-20CM-66-19 sp021805275	0.3726	0.6274	0.0017	13-2-20CM-66-19	Steroidobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_903864505	Rhodoferax_C sp903864505	0.3726	0.6274	0.0016	Rhodoferax_C	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019414445	Collinsella sp019414445	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_937860055	Lenti-01 sp937860055	0.3726	0.6274	0.0014	Lenti-01	LD1-PB3_B	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003637685	Helicobacter pylori_CJ	0.3726	0.6274	0.0010	Helicobacter	Campylobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_020637235	VFMC01 sp020637235	0.3726	0.6274	0.0016	VFMC01	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002428015	Telluria sp002428015	0.3726	0.6274	0.0018	Telluria	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002314435	Occallatibacter sp002314435	0.3726	0.6274	0.0016	Occallatibacter	Terriglobales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001905735	Streptomyces sp001905735	0.3726	0.6274	0.0019	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_937969565	SHLQ01 sp937969565	0.3726	0.6274	0.0015	SHLQ01	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_958352845	Collinsella sp958352845	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004751985	Rhodophyticola sp004751985	0.3726	0.6274	0.0015	Rhodophyticola	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004214795	Malaciobacter_A pacificus	0.3726	0.6274	0.0013	Malaciobacter_A	Campylobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_021153265	Faecousia sp021153265	0.3726	0.6274	0.0012	Faecousia	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017482345	Dysosmobacter sp017482345	0.3726	0.6274	0.0010	Dysosmobacter	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_007130585	T3SED10-7 sp007130585	0.3726	0.6274	0.0011	T3SED10-7	DTU022	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027365225	13-2-20CM-66-19 sp027365225	0.3726	0.6274	0.0012	13-2-20CM-66-19	Steroidobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004123805	Cellulomonas endophytica	0.3726	0.6274	0.0016	Cellulomonas	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_000225525	Streptomyces zinciresistens	0.3726	0.6274	0.0019	Streptomyces	Streptomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_019241495	JAFAWZ01 sp019241495	0.3726	0.6274	0.0013	JAFAWZ01	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_020438355	67-14 sp020438355	0.3726	0.6274	0.0013	67-14	Solirubrobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902550555	TMED54 sp902550555	0.3726	0.6274	0.0010	TMED54	Puniceispirillales_A	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003445795	Sideroxyarcus sp003445795	0.3726	0.6274	0.0013	Sideroxyarcus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_013696235	JACCYY01 sp013696235	0.3726	0.6274	0.0011	JACCYY01	JACCYY01	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018262875	Desulfobacillus sp018262875	0.3726	0.6274	0.0012	Desulfobacillus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000022025	Arthrobacter chlorophenolicus	0.3726	0.6274	0.0017	Arthrobacter	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_029963765	Pseudomonas_E sp029963765	0.3726	0.6274	0.0018	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000720325	Streptomyces sp000720325	0.3726	0.6274	0.0020	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_005843985	Caminibacter mediatlanticus	0.3726	0.6274	0.0011	Caminibacter	Nautiliales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_030019415	JASEEX01 sp030019415	0.3726	0.6274	0.0011	JASEEX01	Thermodesulfovibrionales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_026712185	Nocardioides sp026712185	0.3726	0.6274	0.0016	Nocardioides	Propionibacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001895145	Halarcobacter sp001895145	0.3726	0.6274	0.0014	Halarcobacter	Campylobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030143245	Rhabdaerophilum sp030143245	0.3726	0.6274	0.0016	Rhabdaerophilum	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_029240955	Pseudomonas_E sp029240955	0.3726	0.6274	0.0015	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001667925	Mycobacterium sp001667925	0.3726	0.6274	0.0017	Mycobacterium	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902634045	CACPJE01 sp902634045	0.3726	0.6274	0.0007	CACPJE01	Pelagibacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_028278525	JANQEE01 sp028278525	0.3726	0.6274	0.0018	JANQEE01	Minwuiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_937982505	UBA2174 sp937982505	0.3726	0.6274	0.0016	UBA2174	Desulfobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_024645145	Planktotalea sp024645145	0.3726	0.6274	0.0014	Planktotalea	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902564295	AG-422-B15 sp902564295	0.3726	0.6274	0.0008	AG-422-B15	Pelagibacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900551995	Vescimonas sp900551995	0.3726	0.6274	0.0011	Vescimonas	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947453335	UBA953 sp947453335	0.3726	0.6274	0.0008	UBA953	Opitutales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003172955	Micromonospora acroterricola	0.3726	0.6274	0.0018	Micromonospora	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_903847955	CAINFA01 sp903847955	0.3726	0.6274	0.0012	CAINFA01	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021770845	Enterenecus sp021770845	0.3726	0.6274	0.0013	Enterenecus	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_001650895	EhC02 sp001650895	0.3726	0.6274	0.0016	EhC02	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016218865	SXRM01 sp016218865	0.3726	0.6274	0.0017	SXRM01	UBA9042	False
QS--flye_asm_1Dt100g_part2.fa	GCF_010731715	Mycobacterium stomatepiae	0.3726	0.6274	0.0018	Mycobacterium	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_945631445	Corynebacterium sp945631445	0.3726	0.6274	0.0012	Corynebacterium	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_005772955	Gemmata sp005772955	0.3726	0.6274	0.0018	Gemmata	Gemmatales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000271305	Hydrocarboniphaga effusa	0.3726	0.6274	0.0017	Hydrocarboniphaga	Nevskiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_030814435	Allorhizobium aggregata	0.3726	0.6274	0.0017	Allorhizobium	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_031285925	QVMG01 sp031285925	0.3726	0.6274	0.0014	QVMG01	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018818405	JAHIRY01 sp018818405	0.3726	0.6274	0.0008	JAHIRY01	UBA11705	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902611715	AG-422-B15 sp902611715	0.3726	0.6274	0.0007	AG-422-B15	Pelagibacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_944387225	Lawsonibacter sp944387225	0.3726	0.6274	0.0012	Lawsonibacter	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_944320865	Bacteroides sp944320865	0.3726	0.6274	0.0014	Bacteroides	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902405995	Collinsella sp902405995	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_007129225	Billgrantia sp007129225	0.3726	0.6274	0.0015	Billgrantia	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030286045	Brooklawnia sp030286045	0.3726	0.6274	0.0015	Brooklawnia	Propionibacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000819765	Aeromonas bivalvium	0.3726	0.6274	0.0016	Aeromonas	Enterobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_944322095	Alloprevotella sp944322095	0.3726	0.6274	0.0013	Alloprevotella	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_913049535	RCC307 sp002470305	0.3726	0.6274	0.0011	RCC307	PCC-6307	False
QS--flye_asm_1Dt100g_part2.fa	GCF_008757455	Microvirga brassicacearum	0.3726	0.6274	0.0017	Microvirga	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_937901485	UBA3855 sp937901485	0.3726	0.6274	0.0014	UBA3855	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_024213195	Streptomyces sp024213195	0.3726	0.6274	0.0019	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_030620925	JAUXIQ01 sp030620925	0.3726	0.6274	0.0013	JAUXIQ01	JAUXIQ01	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001270025	Streptomyces azureus	0.3726	0.6274	0.0019	Streptomyces	Streptomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_900551015	Collinsella sp900551015	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023429545	Roseimicrobium sp023429545	0.3726	0.6274	0.0015	Roseimicrobium	Verrucomicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900763515	Collinsella sp900763515	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900091955	Streptomyces sp900091955	0.3726	0.6274	0.0020	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_903645325	Microbacterium ihumii	0.3726	0.6274	0.0014	Microbacterium	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_018241545	CAIKZZ01 sp018241545	0.3726	0.6274	0.0016	CAIKZZ01	Steroidobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_024641185	Quisquiliibacterium sp024641185	0.3726	0.6274	0.0014	Quisquiliibacterium	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_031270585	JAISXK01 sp031270585	0.3726	0.6274	0.0011	JAISXK01	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027311205	REEB77 sp027311205	0.3726	0.6274	0.0013	REEB77	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900110575	Amycolatopsis saalfeldensis	0.3726	0.6274	0.0020	Amycolatopsis	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_944362695	Ventricola sp944362695	0.3726	0.6274	0.0014	Ventricola	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009694095	SHVV01 sp009694095	0.3726	0.6274	0.0011	SHVV01	SHVV01	False
QS--flye_asm_1Dt100g_part2.fa	GCA_014728045	WJMH01 sp014728045	0.3726	0.6274	0.0012	WJMH01	Tantalellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902835305	Collinsella sp902835305	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018970785	F1-20-MAGs016 sp018970785	0.3726	0.6274	0.0015	F1-20-MAGs016	Pirellulales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902590245	TMED54 sp902590245	0.3726	0.6274	0.0010	TMED54	Puniceispirillales_A	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016862455	Actinoplanes utahensis	0.3726	0.6274	0.0020	Actinoplanes	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_030017715	Saccharicenans sp030017715	0.3726	0.6274	0.0014	Saccharicenans	Aminicenantales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_008973465	Streptomyces sp008973465	0.3726	0.6274	0.0019	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_025928535	JAICJJ01 sp025928535	0.3726	0.6274	0.0015	JAICJJ01	Thermomicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003671495	Ketobacter sp003671495	0.3726	0.6274	0.0017	Ketobacter	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_018060305	OLB17 sp018060305	0.3726	0.6274	0.0013	OLB17	Pyrinomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_024642245	Halioglobus sp024642245	0.3726	0.6274	0.0015	Halioglobus	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021788175	JAJYNJ01 sp021788175	0.3726	0.6274	0.0014	JAJYNJ01	Limnocylindrales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_000993405	GWB1-39-12 sp000993405	0.3726	0.6274	0.0010	GWB1-39-12	GWA2-44-7	False
QS--flye_asm_1Dt100g_part2.fa	GCF_010560025	Micromonospora sioxanthis	0.3726	0.6274	0.0018	Micromonospora	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_011064545	XN24 sp011064545	0.3726	0.6274	0.0015	XN24	XN24	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017536605	Alistipes sp017536605	0.3726	0.6274	0.0010	Alistipes	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023708985	Collinsella sp023708985	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_937941715	OLB17 sp937941715	0.3726	0.6274	0.0016	OLB17	Pyrinomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023457715	ER46 sp023457715	0.3726	0.6274	0.0017	ER46	Opitutales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_017353455	Streptomyces laculatispora	0.3726	0.6274	0.0019	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021794175	JABEUX01 sp021794175	0.3726	0.6274	0.0013	JABEUX01	Baltobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_905208345	Collinsella sp905208345	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027621295	JAQCBR01 sp027621295	0.3726	0.6274	0.0016	JAQCBR01	UBA2386	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902762785	UBA3855 sp900319285	0.3726	0.6274	0.0014	UBA3855	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023399295	Proteiniphilum sp023399295	0.3726	0.6274	0.0013	Proteiniphilum	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_026414565	Fontisphaera sp026414565	0.3726	0.6274	0.0016	Fontisphaera	Limisphaerales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_950096585	Thalassococcus halodurans_A	0.3726	0.6274	0.0014	Thalassococcus	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017526585	Fibrobacter sp017526585	0.3726	0.6274	0.0014	Fibrobacter	Fibrobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030817195	Arthrobacter globiformis_D	0.3726	0.6274	0.0017	Arthrobacter	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_958437495	Collinsella sp958437495	0.3726	0.6274	0.0012	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003153495	Palsa-1150 sp003153495	0.3726	0.6274	0.0017	Palsa-1150	Polyangiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003222535	Gp6-AA45 sp003222535	0.3726	0.6274	0.0019	Gp6-AA45	Vicinamibacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017394765	F23-D06 sp017394765	0.3726	0.6274	0.0014	F23-D06	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947474365	ER46 sp947474365	0.3726	0.6274	0.0020	ER46	Opitutales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021851325	Rhizomicrobium sp021851325	0.3726	0.6274	0.0015	Rhizomicrobium	Micropepsales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_023277115	Igneacidithiobacillus sp023277115	0.3726	0.6274	0.0014	Igneacidithiobacillus	Acidithiobacillales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_025561445	Staphylococcus simulans_B	0.3726	0.6274	0.0014	Staphylococcus	Staphylococcales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_027925245	Agromyces rhizosphaerae	0.3726	0.6274	0.0015	Agromyces	Actinomycetales	True
