name,tax_id,accession_id,total_number_of_chromosomes,total_sequence_length,total_ungapped_length,number_of_contigs,contig_n50,contig_l50,number_of_scaffolds,scaffold_n50,scaffold_l50,number_of_component_sequences,atgc_count,gc_count,gc_percent,genome_coverage,checkm_marker_set,checkm_species_tax_id,checkm_marker_set_rank,checkm_version,completeness,contamination,completeness_percentile,rank
Pseudomonas aeruginosa,287,GCF_036233235.1,1,6450959,6450959,1,6450959,1,1,6450959,1,1,6450959,4283690,66.5,55,Pseudomonas aeruginosa,287,species,v1.2.3,99.23,0.5,38.6854,SPECIES
Pseudomonas aeruginosa,287,GCF_052695775.1,1,6448980,6448980,1,6448980,1,1,6448980,1,1,6448980,4280121,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.41,0.71,55.8618,SPECIES
Pseudomonas aeruginosa,287,GCF_039622765.1,1,6447198,6447198,1,6447198,1,1,6447198,1,1,6447198,4282163,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.55,0.3,70.9815,SPECIES
Pseudomonas aeruginosa,287,GCF_045689665.1,1,6446933,6446933,1,6446933,1,1,6446933,1,1,6446933,4276178,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.2,0.32,37.2274,SPECIES
Pseudomonas aeruginosa,287,GCF_032696765.1,1,6445503,6445503,1,6445503,1,1,6445503,1,1,6445503,4277856,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.71,0.64,86.1072,SPECIES
Pseudomonas aeruginosa,287,GCF_002075065.1,1,6445239,6445239,1,6445239,1,1,6445239,1,1,6445239,4278248,66.5,21.29,Pseudomonas aeruginosa,287,species,v1.2.3,99.55,0.59,70.9815,SPECIES
Pseudomonas aeruginosa,287,GCF_030122135.1,3,6907196,6907196,3,6442275,1,3,6442275,1,3,6907196,4540101,65.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.77,1.82,91.0028,SPECIES
Pseudomonas aeruginosa,287,GCF_046272045.1,1,6441980,6441980,1,6441980,1,1,6441980,1,1,6441980,4270620,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,98.91,0.5,23.7138,SPECIES
Pseudomonas aeruginosa,287,GCF_009648875.1,1,6441924,6441924,1,6441924,1,1,6441924,1,1,6441924,4270590,66.5,31,Pseudomonas aeruginosa,287,species,v1.2.3,99.55,0.5,70.9815,SPECIES
Pseudomonas aeruginosa,287,GCF_036233735.1,1,6441832,6441832,1,6441832,1,1,6441832,1,1,6441832,4279305,66.5,68,Pseudomonas aeruginosa,287,species,v1.2.3,99.61,0.44,76.1439,SPECIES
Pseudomonas aeruginosa,287,GCF_021166255.2,1,6441146,6441146,1,6441146,1,1,6441146,1,1,6441146,4277979,66.5,291,Pseudomonas aeruginosa,287,species,v1.2.3,99.34,0.49,48.9509,SPECIES
Pseudomonas aeruginosa,287,GCF_029961605.1,1,6440143,6440143,1,6440143,1,1,6440143,1,1,6440143,4276912,66.5,19,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.57,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_049913035.1,1,6439600,6439600,1,6439600,1,1,6439600,1,1,6439600,4272668,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.13,0.49,32.1954,SPECIES
Pseudomonas aeruginosa,287,GCF_014467035.1,1,6438945,6438945,1,6438945,1,1,6438945,1,1,6438945,4277065,66.5,255,Pseudomonas aeruginosa,287,species,v1.2.3,98.67,0.54,18.4862,SPECIES
Pseudomonas aeruginosa,287,GCF_027570895.1,1,6437547,6437547,1,6437547,1,1,6437547,1,1,6437547,4264866,66,120,Pseudomonas aeruginosa,287,species,v1.2.3,98.11,0.32,12.34,SPECIES
Pseudomonas aeruginosa,287,GCF_002812865.1,2,6497438,6497438,2,6437515,1,2,6437515,1,2,6497438,4308495,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.19,0.38,36.9429,SPECIES
Pseudomonas aeruginosa,287,GCF_002812885.1,2,6494275,6494275,2,6434352,1,2,6434352,1,2,6494275,4306713,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.19,0.38,36.9429,SPECIES
Pseudomonas aeruginosa,287,GCF_900618325.1,1,6434133,6434133,1,6434133,1,1,6434133,1,1,6434133,4272124,66.5,78,Pseudomonas aeruginosa,287,species,v1.2.3,99.74,0.47,88.1994,SPECIES
Pseudomonas aeruginosa,287,GCF_900618335.1,1,6434020,6434020,1,6434020,1,1,6434020,1,1,6434020,4272041,66.5,58,Pseudomonas aeruginosa,287,species,v1.2.3,99.62,0.47,82.1835,SPECIES
Pseudomonas aeruginosa,287,GCF_900618275.1,1,6433962,6433962,1,6433962,1,1,6433962,1,1,6433962,4272016,66.5,20,Pseudomonas aeruginosa,287,species,v1.2.3,99.71,0.47,86.1072,SPECIES
Pseudomonas aeruginosa,287,GCF_900618315.1,1,6433960,6433960,1,6433960,1,1,6433960,1,1,6433960,4271989,66.5,67,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.47,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_038420425.1,1,6433752,6433752,1,6433752,1,1,6433752,1,1,6433752,4270281,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.75,0.7,88.6617,SPECIES
Pseudomonas aeruginosa,287,GCF_051599335.1,1,6432872,6432872,1,6432872,1,1,6432872,1,1,6432872,4270926,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.61,0.26,76.1439,SPECIES
Pseudomonas aeruginosa,287,GCF_023958495.2,1,6432043,6432043,1,6432043,1,1,6432043,1,1,6432043,4263698,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.55,0.28,70.9815,SPECIES
Pseudomonas aeruginosa,287,GCF_001482325.1,1,6431911,6431911,1,6431911,1,1,6431911,1,1,6431911,4267421,66.5,200,Pseudomonas aeruginosa,287,species,v1.2.3,99.5,0.29,63.3831,SPECIES
Pseudomonas aeruginosa,287,GCF_001679685.1,2,6853510,6853510,2,6430493,1,2,6430493,1,2,6853510,4510215,66,120,Pseudomonas aeruginosa,287,species,v1.2.3,99.43,1.6,56.8516,SPECIES
Pseudomonas aeruginosa,287,GCF_040931625.1,1,6430473,6430473,1,6430473,1,1,6430473,1,1,6430473,4266883,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.55,0.71,70.9815,SPECIES
Pseudomonas aeruginosa,287,GCF_049678725.1,1,6429982,6429982,1,6429982,1,1,6429982,1,1,6429982,4271829,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.44,0.37,57.7762,SPECIES
Pseudomonas aeruginosa,287,GCF_030369815.1,1,6429397,6429397,1,6429397,1,1,6429397,1,1,6429397,4266774,66.5,390,Pseudomonas aeruginosa,287,species,v1.2.4,99.54,0.5,67.6031,SPECIES
Pseudomonas aeruginosa,287,GCF_038397815.1,3,6889145,6889145,3,6428706,1,3,6428706,1,3,6889145,4529100,65.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.72,1.45,87.3281,SPECIES
Pseudomonas aeruginosa,287,GCF_021184265.1,2,6468314,6468314,2,6427622,1,2,6427622,1,2,6468314,4284800,66,100,Pseudomonas aeruginosa,287,species,v1.2.3,98.97,0.69,25.486,SPECIES
Pseudomonas aeruginosa,287,GCF_036232645.1,1,6427097,6427097,1,6427097,1,1,6427097,1,1,6427097,4248084,66,133,Pseudomonas aeruginosa,287,species,v1.2.3,96.11,0.76,4.42153,SPECIES
Pseudomonas aeruginosa,287,GCF_051016035.1,1,6426922,6426922,1,6426922,1,1,6426922,1,1,6426922,4263841,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.49,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_049912885.1,1,6426130,6426130,1,6426130,1,1,6426130,1,1,6426130,4266168,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,97.9,0.34,10.8879,SPECIES
Pseudomonas aeruginosa,287,GCF_050908865.1,1,6424851,6424851,1,6424851,1,1,6424851,1,1,6424851,4263660,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,96.36,0.5,4.92532,SPECIES
Pseudomonas aeruginosa,287,GCF_049678235.1,1,6424108,6424108,1,6424108,1,1,6424108,1,1,6424108,4268287,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.45,0.37,58.2622,SPECIES
Pseudomonas aeruginosa,287,GCF_049680655.1,1,6424106,6424106,1,6424106,1,1,6424106,1,1,6424106,4268270,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.45,0.37,58.2622,SPECIES
Pseudomonas aeruginosa,287,GCF_029201245.1,1,6423952,6423952,1,6423952,1,1,6423952,1,1,6423952,4257379,66.5,261.48,Pseudomonas aeruginosa,287,species,v1.2.3,99.79,0.5,92.5557,SPECIES
Pseudomonas aeruginosa,287,GCF_022699525.1,1,6423573,6423573,1,6423573,1,1,6423573,1,1,6423573,4267470,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,98.86,0.26,22.4988,SPECIES
Pseudomonas aeruginosa,287,GCF_030028275.1,1,6423038,6423038,1,6423038,1,1,6423038,1,1,6423038,4254263,66,236,Pseudomonas aeruginosa,287,species,v1.2.3,99.66,0.77,83.6178,SPECIES
Pseudomonas aeruginosa,287,GCF_050908545.1,1,6421080,6421080,1,6421080,1,1,6421080,1,1,6421080,4263006,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,98.22,0.37,13.0986,SPECIES
Pseudomonas aeruginosa,287,GCF_027570935.1,1,6420794,6420794,1,6420794,1,1,6420794,1,1,6420794,4261326,66.5,120,Pseudomonas aeruginosa,287,species,v1.2.3,99.56,0.28,72.8485,SPECIES
Pseudomonas aeruginosa,287,GCF_022569995.1,1,6420456,6420456,1,6420456,1,1,6420456,1,1,6420456,4257364,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.4,98.83,0.9,21.669,SPECIES
Pseudomonas aeruginosa,287,GCF_019084125.3,3,6427509,6427509,3,6420288,1,3,6420288,1,3,6427509,4267138,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.61,0.82,76.1439,SPECIES
Pseudomonas aeruginosa,287,GCF_050243985.1,1,6418841,6418841,1,6418841,1,1,6418841,1,1,6418841,4261406,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,98.43,0.35,15.2738,SPECIES
Pseudomonas aeruginosa,287,GCF_036233375.1,2,6611669,6611669,2,6418168,1,2,6418168,1,2,6611669,4372609,66,120,Pseudomonas aeruginosa,287,species,v1.2.3,99.71,0.73,86.1072,SPECIES
Pseudomonas aeruginosa,287,GCF_040429595.1,1,6415628,6415628,1,6415628,1,1,6415628,1,1,6415628,4259479,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.26,0.7,40.5168,SPECIES
Pseudomonas aeruginosa,287,GCF_013343355.1,1,6414921,6414921,1,6414921,1,1,6414921,1,1,6414921,4258272,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.4,99.36,0.36,50.166,SPECIES
Pseudomonas aeruginosa,287,GCF_041519645.1,1,6413472,6413472,1,6413472,1,1,6413472,1,1,6413472,4261488,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.75,0.28,88.6617,SPECIES
Pseudomonas aeruginosa,287,GCF_018409365.1,1,6411763,6411763,1,6411763,1,1,6411763,1,1,6411763,4258321,66.5,590,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.51,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_047198885.1,2,6859908,6859908,2,6411703,1,2,6411703,1,2,6859908,4503661,65.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.71,1.81,86.1072,SPECIES
Pseudomonas aeruginosa,287,GCF_045278155.1,1,6410639,6410639,1,6410639,1,1,6410639,1,1,6410639,4256825,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,1.2,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_049532575.1,1,6410299,6410299,1,6410299,1,1,6410299,1,1,6410299,4259128,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.64,0.35,82.6932,SPECIES
Pseudomonas aeruginosa,287,GCA_053051135.1,1,6409853,6409853,1,6409853,1,1,6409853,1,1,6409853,4249087,66.5,300,NA,NA,NA,NA,NA,NA,NA,SPECIES
Pseudomonas aeruginosa,287,GCF_051015855.1,1,6408360,6408360,1,6408360,1,1,6408360,1,1,6408360,4253404,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.33,0.49,48.4353,SPECIES
Pseudomonas aeruginosa,287,GCF_038396885.1,5,6917229,6917229,5,6408148,1,5,6408148,1,5,6917229,4542637,65.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,1.74,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_021513675.1,1,6407559,6407559,1,6407559,1,1,6407559,1,1,6407559,4259351,66.5,217.702,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.5,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_036232165.1,1,6406245,6406245,1,6406245,1,1,6406245,1,1,6406245,4251708,66.5,56,Pseudomonas aeruginosa,287,species,v1.2.3,99.39,0.67,52.4123,SPECIES
Pseudomonas aeruginosa,287,GCF_052695675.1,2,6534273,6534273,2,6405290,1,2,6405290,1,2,6534273,4330188,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.66,1.2,83.6178,SPECIES
Pseudomonas aeruginosa,287,GCF_052695685.1,2,6534135,6534135,2,6405146,1,2,6405146,1,2,6534135,4330098,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.67,1.2,84.1038,SPECIES
Pseudomonas aeruginosa,287,GCF_050243745.1,1,6402937,6402937,1,6402937,1,1,6402937,1,1,6402937,4248857,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,97.5,0.44,8.6415400000000009,SPECIES
Pseudomonas aeruginosa,287,GCF_001447845.1,1,6400418,6400418,1,6400418,1,1,6400418,1,1,6400418,4251381,66.5,200,Pseudomonas aeruginosa,287,species,v1.2.3,99.1,0.3,30.6899,SPECIES
Pseudomonas aeruginosa,287,GCF_049912995.1,1,6400404,6400404,1,6400404,1,1,6400404,1,1,6400404,4242008,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,98.05,0.29,11.9073,SPECIES
Pseudomonas aeruginosa,287,GCF_019857445.1,4,6466962,6466962,4,6399185,1,4,6399185,1,4,6466962,4291735,66.5,126,Pseudomonas aeruginosa,287,species,v1.2.3,99.47,0.31,59.3706,SPECIES
Pseudomonas aeruginosa,287,GCF_046764335.1,1,6399073,6399073,1,6399073,1,1,6399073,1,1,6399073,4252318,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.7,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_041154335.1,1,6398572,6398572,1,6398572,1,1,6398572,1,1,6398572,4252123,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.82,0.29,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_009911735.1,1,6397159,6397159,1,6397159,1,1,6397159,1,1,6397159,4249282,66.5,182,Pseudomonas aeruginosa,287,species,v1.2.3,99.73,0.49,87.7371,SPECIES
Pseudomonas aeruginosa,287,GCF_027570655.1,1,6396161,6396161,1,6396161,1,1,6396161,1,1,6396161,4246321,66.5,120,Pseudomonas aeruginosa,287,species,v1.2.3,98.94,0.28,24.7748,SPECIES
Pseudomonas aeruginosa,287,GCF_013343535.1,1,6394923,6394923,1,6394923,1,1,6394923,1,1,6394923,4247969,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.4,99.54,0.54,67.6031,SPECIES
Pseudomonas aeruginosa,287,GCF_046529505.1,1,6393271,6393271,1,6393271,1,1,6393271,1,1,6393271,4245458,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.18,0.47,34.5009,SPECIES
Pseudomonas aeruginosa,287,GCF_030369835.1,1,6392724,6392724,1,6392724,1,1,6392724,1,1,6392724,4242790,66.5,369,Pseudomonas aeruginosa,287,species,v1.2.4,99.82,0.32,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_044758415.1,1,6392455,6392455,1,6392455,1,1,6392455,1,1,6392455,4247607,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.61,0.68,76.1439,SPECIES
Pseudomonas aeruginosa,287,GCF_036232845.1,1,6391834,6391834,1,6391834,1,1,6391834,1,1,6391834,4243127,66.5,97,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.28,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_036232865.1,1,6391808,6391808,1,6391808,1,1,6391808,1,1,6391808,4243122,66.5,57,Pseudomonas aeruginosa,287,species,v1.2.3,99.79,0.28,92.5557,SPECIES
Pseudomonas aeruginosa,287,GCF_019443665.1,3,6704238,6704238,3,6390970,1,3,6390970,1,3,6704238,4426898,66,482,Pseudomonas aeruginosa,287,species,v1.2.4,99.6,1.82,75.6757,SPECIES
Pseudomonas aeruginosa,287,GCF_013341295.1,1,6390212,6390212,1,6390212,1,1,6390212,1,1,6390212,4245766,66.5,259.82,Pseudomonas aeruginosa,287,species,v1.2.3,97.37,0.33,8.06662,SPECIES
Pseudomonas aeruginosa,287,GCF_018138065.1,2,6826424,6826424,2,6389938,1,2,6389938,1,2,6826424,4491677,66,153,Pseudomonas aeruginosa,287,species,v1.2.3,99.73,1.71,87.7371,SPECIES
Pseudomonas aeruginosa,287,GCF_035666215.1,1,6389938,6389938,1,6389938,1,1,6389938,1,1,6389938,4242412,66.5,2591,Pseudomonas aeruginosa,287,species,v1.2.3,99.14,0.49,32.6636,SPECIES
Pseudomonas aeruginosa,287,GCF_051015945.1,1,6389087,6389087,1,6389087,1,1,6389087,1,1,6389087,4244201,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.58,0.45,73.8265,SPECIES
Pseudomonas aeruginosa,287,GCF_019364615.1,2,6875654,6875654,2,6388691,1,2,6388691,1,2,6875654,4511706,65.5,141,Pseudomonas aeruginosa,287,species,v1.2.3,99.13,2.29,32.1954,SPECIES
Pseudomonas aeruginosa,287,GCF_052696315.1,1,6387657,6387657,1,6387657,1,1,6387657,1,1,6387657,4244302,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.82,0.28,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_026727715.1,1,6387430,6387430,1,6387430,1,1,6387430,1,1,6387430,4239682,66.5,167.3,Pseudomonas aeruginosa,287,species,v1.2.3,99.39,0.82,52.4123,SPECIES
Pseudomonas aeruginosa,287,GCF_026727695.1,1,6387416,6387416,1,6387416,1,1,6387416,1,1,6387416,4239672,66.5,209.5,Pseudomonas aeruginosa,287,species,v1.2.3,99.39,0.82,52.4123,SPECIES
Pseudomonas aeruginosa,287,GCF_013343475.1,1,6386887,6386887,1,6386887,1,1,6386887,1,1,6386887,4243840,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.4,99.51,0.5,64.527,SPECIES
Pseudomonas aeruginosa,287,GCF_037285345.1,2,6427997,6427997,2,6386726,1,2,6386726,1,2,6427997,4266060,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.74,0.31,88.1994,SPECIES
Pseudomonas aeruginosa,287,GCF_036418125.1,1,6386304,6386304,1,6386304,1,1,6386304,1,1,6386304,4225392,66,32,Pseudomonas aeruginosa,287,species,v1.2.3,97.03,0.7,6.71527,SPECIES
Pseudomonas aeruginosa,287,GCF_036232805.1,3,6590325,6590325,3,6385500,1,3,6385500,1,3,6590325,4333312,66,159,Pseudomonas aeruginosa,287,species,v1.2.3,95.32,0.83,3.38431,SPECIES
Pseudomonas aeruginosa,287,GCF_022559545.1,1,6385154,6385154,1,6385154,1,1,6385154,1,1,6385154,4246786,66.5,36,Pseudomonas aeruginosa,287,species,v1.2.3,99.81,0.49,93.913,SPECIES
Pseudomonas aeruginosa,287,GCF_004102665.1,1,6383803,6383803,1,6383803,1,1,6383803,1,1,6383803,4240044,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.49,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_021398755.1,1,6382961,6382961,1,6382961,1,1,6382961,1,1,6382961,4236706,66.5,189.47,Pseudomonas aeruginosa,287,species,v1.2.3,99.54,0.49,67.6031,SPECIES
Pseudomonas aeruginosa,287,GCF_019466145.1,1,6382345,6382345,1,6382345,1,1,6382345,1,1,6382345,4242142,66.5,420,Pseudomonas aeruginosa,287,species,v1.2.3,99.75,0.49,88.6617,SPECIES
Pseudomonas aeruginosa,287,GCF_022699505.1,1,6381849,6381849,1,6381849,1,1,6381849,1,1,6381849,4235803,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,98.43,0.7,15.2738,SPECIES
Pseudomonas aeruginosa,287,GCF_023101265.1,2,6877311,6877311,2,6381690,1,2,6381690,1,2,6877311,4519308,65.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.55,1.68,70.9815,SPECIES
Pseudomonas aeruginosa,287,GCF_027571015.1,1,6381417,6381417,1,6381417,1,1,6381417,1,1,6381417,4238065,66.5,120,Pseudomonas aeruginosa,287,species,v1.2.3,99.77,0.63,91.0028,SPECIES
Pseudomonas aeruginosa,287,GCF_051016075.1,1,6380312,6380312,1,6380312,1,1,6380312,1,1,6380312,4238739,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.55,0.28,70.9815,SPECIES
Pseudomonas aeruginosa,287,GCF_051015895.1,1,6378014,6378014,1,6378014,1,1,6378014,1,1,6378014,4228867,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,98.91,1.04,23.7138,SPECIES
Pseudomonas aeruginosa,287,GCF_049913005.1,1,6377146,6377146,1,6377146,1,1,6377146,1,1,6377146,4235495,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,98.36,0.94,14.5389,SPECIES
Pseudomonas aeruginosa,287,GCF_049567025.1,1,6376277,6376277,1,6376277,1,1,6376277,1,1,6376277,4232440,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,97.53,0.34,8.76008,SPECIES
Pseudomonas aeruginosa,287,GCF_050242965.1,1,6376198,6376198,1,6376198,1,1,6376198,1,1,6376198,4237149,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,98.82,0.57,21.5209,SPECIES
Pseudomonas aeruginosa,287,GCF_021249245.1,1,6376164,6376164,1,6376164,1,1,6376164,1,1,6376164,4236978,66.5,12,Pseudomonas aeruginosa,287,species,v1.2.3,99.59,0.28,74.8578,SPECIES
Pseudomonas aeruginosa,287,GCF_051125625.1,1,6376100,6376100,1,6376100,1,1,6376100,1,1,6376100,4240371,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.61,0.38,76.1439,SPECIES
Pseudomonas aeruginosa,287,GCF_012276675.1,1,6375262,6375262,1,6375262,1,1,6375262,1,1,6375262,4232809,66.5,1500,Pseudomonas aeruginosa,287,species,v1.2.3,98.97,1.05,25.486,SPECIES
Pseudomonas aeruginosa,287,GCF_030866885.1,2,6873630,6873630,2,6375221,1,2,6375221,1,2,6873630,4516899,65.5,10,Pseudomonas aeruginosa,287,species,v1.2.4,99.55,1.68,70.9815,SPECIES
Pseudomonas aeruginosa,287,GCF_049566525.1,1,6375136,6375136,1,6375136,1,1,6375136,1,1,6375136,4236582,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.71,0.28,86.1072,SPECIES
Pseudomonas aeruginosa,287,GCF_035621395.1,1,6374651,6374651,1,6374651,1,1,6374651,1,1,6374651,4222783,66,140,Pseudomonas aeruginosa,287,species,v1.2.3,95.83,0.47,3.95922,SPECIES
Pseudomonas aeruginosa,287,GCF_029961485.1,1,6374511,6374511,1,6374511,1,1,6374511,1,1,6374511,4235784,66.5,8,Pseudomonas aeruginosa,287,species,v1.2.3,98.06,0.29,11.9666,SPECIES
Pseudomonas aeruginosa,287,GCF_027570755.1,1,6374444,6374444,1,6374444,1,1,6374444,1,1,6374444,4232888,66.5,120,Pseudomonas aeruginosa,287,species,v1.2.3,99.29,1.06,43.504,SPECIES
Pseudomonas aeruginosa,287,GCF_016743035.1,1,6374121,6374121,1,6374121,1,1,6374121,1,1,6374121,4246052,66.5,296,Pseudomonas aeruginosa,287,species,v1.2.3,98.74,1.24,19.7783,SPECIES
Pseudomonas aeruginosa,287,GCF_004355145.1,1,6373893,6373893,1,6373893,1,1,6373893,1,1,6373893,4237317,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,98.74,0.49,19.7783,SPECIES
Pseudomonas aeruginosa,287,GCF_042187215.1,1,6373804,6373804,1,6373804,1,1,6373804,1,1,6373804,4237459,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.4,99.15,0.49,32.9659,SPECIES
Pseudomonas aeruginosa,287,GCF_004355125.1,1,6373139,6373139,1,6373139,1,1,6373139,1,1,6373139,4236900,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.39,0.49,52.4123,SPECIES
Pseudomonas aeruginosa,287,GCF_023101285.1,1,6373091,6373091,1,6373091,1,1,6373091,1,1,6373091,4234088,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.61,0.4,76.1439,SPECIES
Pseudomonas aeruginosa,287,GCF_049679295.1,1,6372003,6372003,1,6372003,1,1,6372003,1,1,6372003,4232493,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.75,0.58,88.6617,SPECIES
Pseudomonas aeruginosa,287,GCF_036232305.1,1,6371888,6371888,1,6371888,1,1,6371888,1,1,6371888,4237060,66.5,70,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.7,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_049564365.1,1,6371690,6371690,1,6371690,1,1,6371690,1,1,6371690,4234756,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.5,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_052695815.1,2,6506212,6506212,2,6371610,1,2,6371610,1,2,6506212,4307210,66,1,Pseudomonas aeruginosa,287,species,v1.2.4,97.9,0.36,10.8879,SPECIES
Pseudomonas aeruginosa,287,GCF_001606045.1,1,6370730,6370730,1,6370730,1,1,6370730,1,1,6370730,4231099,66.5,200,Pseudomonas aeruginosa,287,species,v1.2.4,99.61,0.61,76.1439,SPECIES
Pseudomonas aeruginosa,287,GCF_037287465.1,1,6370025,6370025,1,6370025,1,1,6370025,1,1,6370025,4232069,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.6,0.28,75.6757,SPECIES
Pseudomonas aeruginosa,287,GCF_036237035.1,1,6369971,6369971,1,6369971,1,1,6369971,1,1,6369971,4233164,66.5,95,Pseudomonas aeruginosa,287,species,v1.2.3,99.03,1.21,28.0346,SPECIES
Pseudomonas aeruginosa,287,GCF_021166275.2,1,6369958,6369958,1,6369958,1,1,6369958,1,1,6369958,4236151,66.5,235,Pseudomonas aeruginosa,287,species,v1.2.3,99.58,0.49,73.8265,SPECIES
Pseudomonas aeruginosa,287,GCF_037267025.1,1,6369881,6369881,1,6369881,1,1,6369881,1,1,6369881,4231972,66.5,1,Pseudomonas aeruginosa,287,species,v1.2.3,99.61,0.28,76.1439,SPECIES
Pseudomonas aeruginosa,287,GCF_035984435.1,1,6369381,6369381,1,6369381,1,1,6369381,1,1,6369381,4234055,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.82,0.4,94.4109,SPECIES
Pseudomonas aeruginosa,287,GCF_001077475.1,1,6368008,6368008,1,6368008,1,1,6368008,1,1,6368008,4232503,66.5,100,Pseudomonas aeruginosa,287,species,v1.2.3,99.61,0.71,76.1439,SPECIES
